Date,Positive,Negative,Neutral,Compound_Sentiment
2017-01-31,0.6075448519014384,0.8213883629006943,0.0,-0.21384351099925591
2017-02-01,0.17052412368729153,0.8433261677878832,0.0,-0.6728020441005916
2017-02-02,0.06505159298527952,0.48509465997954015,0.44985374703518033,-0.42004306699426064
2017-02-03,0.9488855372533332,0.33362839583686565,0.0,0.6152571414164676
2017-02-04,0.9656320330745594,0.79155820259137,0.0,0.17407383048318936
2017-02-05,0.8083973481164611,0.45129411302925493,0.0,0.3571032350872062
2017-02-06,0.3046137691733707,0.1834421964034345,0.5119440344231948,0.12117157276993618
2017-02-07,0.09767211400638387,0.8549740195614743,0.04735386643214179,-0.7573019055550905
2017-02-08,0.6842330265121569,0.8825598767723473,0.0,-0.19832685026019037
2017-02-09,0.4401524937396013,0.4663097561401701,0.09353775012022858,-0.026157262400568815
2017-02-10,0.12203823484477883,0.07569972730978747,0.8022620378454337,0.04633850753499136
2017-02-11,0.4951769101112702,0.38782608991693124,0.11699699997179858,0.10735082019433895
2017-02-12,0.034388521115218396,0.8035376594626034,0.16207381942217824,-0.769149138347385
2017-02-13,0.9093204020787821,0.9017740285462287,0.0,0.007546373532553385
2017-02-14,0.2587799816000169,0.20347274249759584,0.5377472759023872,0.05530723910242108
2017-02-15,0.662522284353982,0.06697361202527152,0.2705041036207465,0.5955486723287104
2017-02-16,0.31171107608941095,0.8773504531328387,0.0,-0.5656393770434277
2017-02-17,0.5200680211778108,0.3894049389788753,0.0905270398433139,0.13066308219893552
2017-02-18,0.5467102793432796,0.5417609642675633,0.0,0.004949315075716387
2017-02-19,0.18485445552552704,0.9680658120507589,0.0,-0.7832113565252319
2017-02-20,0.9695846277645586,0.06656472791422285,0.0,0.9030198998503357
2017-02-21,0.7751328233611146,0.6483180074520956,0.0,0.126814815909019
2017-02-22,0.9394989415641891,0.07410542257486707,0.0,0.865393518989322
2017-02-23,0.8948273504276488,0.3754689284665004,0.0,0.5193584219611485
2017-02-24,0.5978999788110851,0.8038145451934468,0.0,-0.2059145663823616
2017-02-25,0.9218742350231168,0.4334722327556344,0.0,0.4884020022674824
2017-02-26,0.0884925020519195,0.9971823539029504,0.0,-0.9086898518510309
2017-02-27,0.1959828624191452,0.5590592849466022,0.24495785263425263,-0.363076422527457
2017-02-28,0.045227288910538066,0.3211621526359535,0.6336105584535084,-0.2759348637254154
2017-03-01,0.32533033076326434,0.22011132590475313,0.45455834333198253,0.10521900485851121
2017-03-02,0.388677289689482,0.3505205342861618,0.2608021760243562,0.0381567554033202
2017-03-03,0.2713490317738959,0.3725332737595508,0.3561176944665533,-0.1011842419856549
2017-03-04,0.8287375091519293,0.06871367772396098,0.10254881312410968,0.7600238314279684
2017-03-05,0.3567533266935893,0.36957419942677316,0.27367247387963756,-0.012820872733183886
2017-03-06,0.28093450968738076,0.4642385197392249,0.2548269705733943,-0.18330401005184416
2017-03-07,0.5426960831582485,0.7227377522388047,0.0,-0.1800416690805562
2017-03-08,0.14092422497476265,0.656729484721608,0.20234629030362938,-0.5158052597468453
2017-03-09,0.8021969807540397,0.7087656552291542,0.0,0.09343132552488542
2017-03-10,0.07455064367977082,0.008363681876857099,0.9170856744433721,0.06618696180291372
2017-03-11,0.9868869366005173,0.21766739958053605,0.0,0.7692195370199812
2017-03-12,0.7722447692966574,0.6616842883998565,0.0,0.11056048089680093
2017-03-13,0.1987156815341724,0.48398936817974714,0.31729495028608046,-0.28527368664557473
2017-03-14,0.005522117123602399,0.005313475668345946,0.9891644072080517,0.00020864145525645306
2017-03-15,0.8154614284548342,0.8044946424318223,0.0,0.01096678602301182
2017-03-16,0.7068573438476171,0.7728095732903374,0.0,-0.06595222944272028
2017-03-17,0.7290071680409873,0.5484191629935626,0.0,0.18058800504742467
2017-03-18,0.7712703466859457,0.06646332577627212,0.16226632753778214,0.7048070209096736
2017-03-19,0.07404465173409036,0.7665150495325846,0.159440298733325,-0.6924703977984943
2017-03-20,0.3584657285442726,0.583713587731364,0.05782068372436344,-0.22524785918709134
2017-03-21,0.11586905952512971,0.7819599771579592,0.10217096331691111,-0.6660909176328295
2017-03-22,0.8631034258755935,0.7517469923958404,0.0,0.1113564334797531
2017-03-23,0.6232981268275579,0.8030020719578371,0.0,-0.1797039451302792
2017-03-24,0.3308980248526492,0.5180080664046248,0.151093908742726,-0.18711004155197564
2017-03-25,0.06355835028602363,0.140324518193515,0.7961171315204614,-0.07676616790749136
2017-03-26,0.3109823217156622,0.6711574733796887,0.017860204904649124,-0.36017515166402647
2017-03-27,0.32518332202674705,0.6204737850519706,0.05434289292128236,-0.29529046302522355
2017-03-28,0.7296061783380641,0.7422531871990872,0.0,-0.012647008861023101
2017-03-29,0.6375574713552131,0.1698810060507353,0.19256152259405157,0.4676764653044778
2017-03-30,0.8872127425763265,0.19497519990028922,0.0,0.6922375426760373
2017-03-31,0.4722149251619493,0.8904095172193285,0.0,-0.4181945920573792
2017-04-01,0.1195942459383017,0.7499777984520708,0.1304279556096275,-0.6303835525137691
2017-04-02,0.713244787222995,0.9082284887003229,0.0,-0.1949837014773279
2017-04-03,0.7607850486168974,0.7587153211639207,0.0,0.002069727452976733
2017-04-04,0.5612771975694962,0.5971553059903019,0.0,-0.03587810842080563
2017-04-05,0.770967179954561,0.6541327370278737,0.0,0.11683444292668732
2017-04-06,0.49379559636439074,0.88912792394001,0.0,-0.3953323275756192
2017-04-07,0.5227328293819941,0.5788067545119405,0.0,-0.05607392512994647
2017-04-08,0.42754101835854963,0.6323913243283874,0.0,-0.20485030596983778
2017-04-09,0.02541912674409519,0.15647671600360058,0.8181041572523042,-0.1310575892595054
2017-04-10,0.10789142699330445,0.4739212201161027,0.41818735289059283,-0.36602979312279826
2017-04-11,0.03142918568673425,0.716397111958099,0.2521737023551668,-0.6849679262713647
2017-04-12,0.6364104112637804,0.2709426983163654,0.09264689041985419,0.365467712947415
2017-04-13,0.3143559810763267,0.20225418052453492,0.4833898383991384,0.11210180055179175
2017-04-14,0.5085706911647028,0.31382680822441555,0.17760250061088168,0.19474388294028722
2017-04-15,0.907566473926093,0.24150062799283345,0.0,0.6660658459332596
2017-04-16,0.24929222914887494,0.21491263703639585,0.5357951338147292,0.034379592112479096
2017-04-17,0.41038292303562973,0.42485084286808694,0.16476623409628333,-0.01446791983245721
2017-04-18,0.7555511385430487,0.9078385138835341,0.0,-0.15228737534048542
2017-04-19,0.22879816549162246,0.5070596467387183,0.26414218776965925,-0.2782614812470958
2017-04-20,0.07697990982879299,0.18792038081532303,0.735099709355884,-0.11094047098653004
2017-04-21,0.289751452913768,0.07697166938087407,0.6332768777053579,0.21277978353289395
2017-04-22,0.16122128725400442,0.6961561451379252,0.14262256760807035,-0.5349348578839208
2017-04-23,0.9296976523425731,0.38279876443638783,0.0,0.5468988879061852
2017-04-24,0.808120379564417,0.8218309465853593,0.0,-0.01371056702094231
2017-04-25,0.6334037565104235,0.6595107686407702,0.0,-0.02610701213034672
2017-04-26,0.8714605901877177,0.7962414505413685,0.0,0.07521913964634919
2017-04-27,0.8036720768991145,0.27194603941844875,0.0,0.5317260374806657
2017-04-28,0.18657005888603584,0.6923589224610581,0.12107101865290604,-0.5057888635750223
2017-04-29,0.8925589984899778,0.2640619846937188,0.0,0.628497013796259
2017-04-30,0.5393422419156507,0.9390684794502916,0.0,-0.39972623753464087
2017-05-01,0.8074401551640625,0.6363742815333744,0.0,0.17106587363068815
2017-05-02,0.8960912999234932,0.3245118001753421,0.0,0.5715794997481511
2017-05-03,0.3180034749718639,0.26951186229227264,0.4124846627358635,0.048491612679591234
2017-05-04,0.11005192452767676,0.1909265850716435,0.6990214904006797,-0.08087466054396675
2017-05-05,0.22793516254194168,0.6946409588937278,0.07742387856433053,-0.4667057963517861
2017-05-06,0.4271077886262563,0.2187156129979273,0.3541765983758164,0.208392175628329
2017-05-07,0.8180147659224931,0.5953032659274891,0.0,0.22271149999500406
2017-05-08,0.8607305832563434,0.26463502692535734,0.0,0.5960955563309861
2017-05-09,0.006952130531190703,0.6619689447938686,0.3310789246749407,-0.6550168142626779
2017-05-10,0.5107473025775657,0.8149397285405392,0.0,-0.30419242596297347
2017-05-11,0.417411003148779,0.7780252431446532,0.0,-0.36061423999587416
2017-05-12,0.22210781047073025,0.7608513309307817,0.01704085859848803,-0.5387435204600515
2017-05-13,0.1198653673336828,0.18772240569225207,0.6924122269740651,-0.06785703835856927
2017-05-14,0.33761517140362796,0.08838494698451871,0.5739998816118533,0.24923022441910925
2017-05-15,0.9429097039125192,0.6989488284873856,0.0,0.24396087542513356
2017-05-16,0.32320293202075523,0.3683472137943513,0.30844985418489346,-0.045144281773596084
2017-05-17,0.5187906217433661,0.4323462264033473,0.0488631518532866,0.0864443953400188
2017-05-18,0.7030189588951778,0.031149092793391064,0.2658319483114311,0.6718698661017868
2017-05-19,0.363629602379294,0.2595764492750492,0.3767939483456568,0.10405315310424479
2017-05-20,0.9717820827209607,0.03367640387446402,0.0,0.9381056788464966
2017-05-21,0.9624472949421112,0.8791857726012476,0.0,0.08326152234086359
2017-05-22,0.25178229582536416,0.24339668321853047,0.5048210209561054,0.008385612606833681
2017-05-23,0.49724850589238545,0.557337169573008,0.0,-0.0600886636806226
2017-05-24,0.30087830981676966,0.03897932066113041,0.6601423695220999,0.26189898915563925
2017-05-25,0.2848404943774676,0.6668473913056581,0.04831211431687432,-0.38200689692819045
2017-05-26,0.036886947354532795,0.32302734575409386,0.6400857068913733,-0.28614039839956107
2017-05-27,0.6095643339798968,0.8979191869576658,0.0,-0.28835485297776897
2017-05-28,0.5026790232288615,0.8881181889340358,0.0,-0.38543916570517434
2017-05-29,0.05147875124998935,0.3252906183617478,0.6232306303882629,-0.2738118671117584
2017-05-30,0.27864646423661144,0.9009608956904679,0.0,-0.6223144314538565
2017-05-31,0.9082658859666537,0.9961576734987788,0.0,-0.08789178753212512
2017-06-01,0.23956189066697242,0.8254156641239481,0.0,-0.5858537734569756
2017-06-02,0.1448948720912231,0.844871347755229,0.010233780153547922,-0.6999764756640059
2017-06-03,0.489452760277563,0.2490087361090899,0.2615385036133471,0.2404440241684731
2017-06-04,0.9856504541106007,0.5767023988577563,0.0,0.4089480552528444
2017-06-05,0.2420552715115004,0.06725591396736785,0.6906888145211317,0.17479935754413256
2017-06-06,0.6721355474058786,0.09491793682166971,0.23294651577245173,0.5772176105842088
2017-06-07,0.7616196153287176,0.9988926120332906,0.0,-0.23727299670457302
2017-06-08,0.23763754399239967,0.32663924942591094,0.4357232065816894,-0.08900170543351127
2017-06-09,0.7282163486118596,0.7481839120488464,0.0,-0.0199675634369868
2017-06-10,0.3677831327192532,0.8066650530268165,0.0,-0.43888192030756323
2017-06-11,0.6323058305935795,0.8580232710072292,0.0,-0.22571744041364972
2017-06-12,0.6335297107608947,0.9976282974021565,0.0,-0.3640985866412618
2017-06-13,0.5357746840747585,0.24149648525686784,0.22272883066837368,0.29427819881789063
2017-06-14,0.0902897700544083,0.04035082685969971,0.869359403085892,0.049938943194708596
2017-06-15,0.835302495589238,0.411191517994586,0.0,0.424110977594652
2017-06-16,0.32078006497173583,0.13008066982894695,0.5491392651993172,0.19069939514278889
2017-06-17,0.18651851039985423,0.022425889162055124,0.7910556004380906,0.1640926212377991
2017-06-18,0.040775141554763916,0.3604268271414861,0.59879803130375,-0.3196516855867222
2017-06-19,0.5908929431882418,0.7837382510752364,0.0,-0.1928453078869946
2017-06-20,0.6775643618422824,0.5661806912250709,0.0,0.11138367061721155
2017-06-21,0.016587828927856152,0.31277798921035405,0.6706341818617898,-0.2961901602824979
2017-06-22,0.512093058299281,0.6543420054927197,0.0,-0.14224894719343872
2017-06-23,0.22649577519793795,0.23201818030881072,0.5414860444932513,-0.005522405110872763
2017-06-24,0.6451727904094499,0.014381446072085025,0.3404457635184651,0.6307913443373648
2017-06-25,0.17436642900499144,0.7643533864364274,0.0612801845585812,-0.5899869574314359
2017-06-26,0.690937738102466,0.6237430848640091,0.0,0.06719465323845686
2017-06-27,0.3867353463005374,0.76230262450096,0.0,-0.37556727820042257
2017-06-28,0.9367299887367345,0.03893801668766561,0.02433199457559987,0.8977919720490689
2017-06-29,0.13752094414599325,0.8371196278306522,0.025359428023354558,-0.6995986836846589
2017-06-30,0.3410663510502585,0.6195262000363033,0.03940744891343817,-0.2784598489860448
2017-07-01,0.11347352124058907,0.5633953507126401,0.3231311280467708,-0.44992182947205106
2017-07-02,0.9246936182785628,0.6246140481145316,0.0,0.3000795701640312
2017-07-03,0.877339353380981,0.8644332468683641,0.0,0.012906106512616922
2017-07-04,0.2579416277151556,0.5869365065589071,0.15512186572593734,-0.32899487884375145
2017-07-05,0.659984046034179,0.5809503798881793,0.0,0.07903366614599971
2017-07-06,0.8172222002012158,0.9906791570657658,0.0,-0.17345695686454998
2017-07-07,0.5552008115994623,0.756730167068568,0.0,-0.20152935546910566
2017-07-08,0.5296505783560065,0.4422938054511353,0.028055616192858235,0.0873567729048712
2017-07-09,0.24185229090045168,0.7073970000329277,0.0507507090666206,-0.46554470913247603
2017-07-10,0.09310276780589921,0.3892304716917885,0.5176667605023123,-0.29612770388588927
2017-07-11,0.8972157579533268,0.228875462483499,0.0,0.6683402954698278
2017-07-12,0.9004180571633305,0.5968518768877594,0.0,0.30356618027557103
2017-07-13,0.6331014572732679,0.9281820981139515,0.0,-0.29508064084068353
2017-07-14,0.3390297910487007,0.9291395200154627,0.0,-0.5901097289667621
2017-07-15,0.3492095746126609,0.3419052781054903,0.3088851472818488,0.007304296507170571
2017-07-16,0.7259556788702394,0.527677466221695,0.0,0.1982782126485444
2017-07-17,0.8971102599525771,0.2116358985698612,0.0,0.6854743613827159
2017-07-18,0.8870864242651173,0.9956311094988834,0.0,-0.10854468523376615
2017-07-19,0.7798755458576239,0.9811179078679357,0.0,-0.20124236201031187
2017-07-20,0.6420316461542878,0.6495089297074473,0.0,-0.007477283553159575
2017-07-21,0.08413996499504883,0.8044140596774734,0.1114459753274778,-0.7202740946824245
2017-07-22,0.16162871409461377,0.7151001612837,0.12327112462168621,-0.5534714471890863
2017-07-23,0.8985541885270792,0.5931582190394682,0.0,0.30539596948761105
2017-07-24,0.6064290596595899,0.053347996988897695,0.3402229433515124,0.5530810626706922
2017-07-25,0.009197051616629648,0.45476434255266107,0.5360386058307093,-0.4455672909360314
2017-07-26,0.1014715428660321,0.6747863021674105,0.22374215496655736,-0.5733147593013784
2017-07-27,0.6635017691080558,0.6775316138836847,0.0,-0.014029844775628852
2017-07-28,0.005061583846218687,0.3731226184223836,0.6218157977313977,-0.3680610345761649
2017-07-29,0.16080805141749865,0.9416919866580306,0.0,-0.7808839352405319
2017-07-30,0.5487337893665861,0.167357032236781,0.2839091783966329,0.3813767571298051
2017-07-31,0.6918951976926933,0.5003594462155606,0.0,0.19153575147713264
2017-08-01,0.6519612595026005,0.6908839765508228,0.0,-0.038922717048222255
2017-08-02,0.22426930946055978,0.6971358058918092,0.07859488464763098,-0.47286649643124945
2017-08-03,0.7121792213475359,0.6486389567688156,0.0,0.0635402645787203
2017-08-04,0.23724908749680007,0.27528821345186016,0.48746269905133977,-0.038039125955060094
2017-08-05,0.3253996981592677,0.15620656868662197,0.5183937331541103,0.16919312947264575
2017-08-06,0.7464914051180241,0.6359403268267109,0.0,0.11055107829131328
2017-08-07,0.6496328990472147,0.5993021161394377,0.0,0.05033078290777693
2017-08-08,0.8492234104941779,0.17935601028924097,0.0,0.669867400204937
2017-08-09,0.6576128923003434,0.7051391455705633,0.0,-0.047526253270219976
2017-08-10,0.5683086033354716,0.4551719917336564,0.0,0.1131366116018152
2017-08-11,0.09367476782809248,0.6677605916031529,0.2385646405687546,-0.5740858237750605
2017-08-12,0.3677158030594335,0.8373670797701507,0.0,-0.46965127671071716
2017-08-13,0.26520236768172545,0.16972842857692316,0.5650692037413514,0.09547393910480229
2017-08-14,0.24398964337908358,0.01914486799683668,0.7368654886240797,0.2248447753822469
2017-08-15,0.9730105547524456,0.7791025863957868,0.0,0.1939079683566588
2017-08-16,0.3930977246667604,0.6096974251526159,0.0,-0.21659970048585553
2017-08-17,0.8920465551771133,0.6996395696221217,0.0,0.19240698555499158
2017-08-18,0.6311386259972629,0.8381549749886426,0.0,-0.20701634899137966
2017-08-19,0.7948113035416484,0.8028109348245005,0.0,-0.007999631282852082
2017-08-20,0.5026370931051921,0.9609201469288247,0.0,-0.45828305382363255
2017-08-21,0.5769038846263591,0.5359350788521182,0.0,0.04096880577424089
2017-08-22,0.4925176938188639,0.48849563265990537,0.018986673521230735,0.004022061158958534
2017-08-23,0.1952429877980445,0.4018871998907301,0.40286981231122543,-0.20664421209268558
2017-08-24,0.7224521152615053,0.15369104284420454,0.12385684189429014,0.5687610724173008
2017-08-25,0.2807723624408558,0.5726072328820224,0.14662040467712179,-0.2918348704411666
2017-08-26,0.02431596643145384,0.2770125243259788,0.6986715092425674,-0.25269655789452494
2017-08-27,0.6454722959071678,0.9213075122129755,0.0,-0.27583521630580765
2017-08-28,0.17711067940704894,0.5831908042770976,0.23969851631585348,-0.40608012487004863
2017-08-29,0.9404585843529143,0.5928401805081102,0.0,0.34761840384480414
2017-08-30,0.9539285770025874,0.35492466087701,0.0,0.5990039161255774
2017-08-31,0.9148643902204485,0.05198935197770749,0.03314625780184399,0.862875038242741
2017-09-01,0.3701587002554444,0.03174376537298862,0.598097534371567,0.3384149348824558
2017-09-02,0.015456616528867428,0.4233351441531975,0.5612082393179351,-0.4078785276243301
2017-09-03,0.9283185625877254,0.08456537809723785,0.0,0.8437531844904875
2017-09-04,0.42818414831731433,0.6068469555401391,0.0,-0.1786628072228248
2017-09-05,0.9666548190436696,0.8809730056396574,0.0,0.08568181340401215
2017-09-06,0.9636199770892528,0.8829148165187222,0.0,0.08070516057053068
2017-09-07,0.8530094554673601,0.6590454101322324,0.0,0.19396404533512768
2017-09-08,0.2944488920695857,0.211231831472931,0.4943192764574833,0.08321706059665468
2017-09-09,0.38509772860192526,0.8629968313588721,0.0,-0.4778991027569468
2017-09-10,0.8511366715168569,0.8860934353132082,0.0,-0.034956763796351265
2017-09-11,0.31692200515627766,0.1966535849529587,0.48642440989076363,0.12026842020331896
2017-09-12,0.1694927466860925,0.7374260857706773,0.09308116754323026,-0.5679333390845848
2017-09-13,0.5568012624583502,0.28651954892712295,0.1566791886145269,0.2702817135312272
2017-09-14,0.936154774160781,0.8026403123529297,0.0,0.13351446180785131
2017-09-15,0.696029796674973,0.9972378999036027,0.0,-0.3012081032286297
2017-09-16,0.570061170089365,0.030026005329392813,0.3999128245812422,0.5400351647599722
2017-09-17,0.09717649377076854,0.8973658657909319,0.005457640438299549,-0.8001893720201634
2017-09-18,0.6150072266991697,0.622630533598658,0.0,-0.0076233068994883135
2017-09-19,0.9900538501042633,0.9733826191648212,0.0,0.016671230939442117
2017-09-20,0.14008401523652403,0.4650095175264276,0.39490646723704836,-0.3249255022899036
2017-09-21,0.5183296523637367,0.8473879305713737,0.0,-0.329058278207637
2017-09-22,0.8773730719279554,0.06239406859827723,0.06023285947376733,0.8149790033296782
2017-09-23,0.7407686177542044,0.3352790500782957,0.0,0.4054895676759087
2017-09-24,0.697015740995268,0.06701653775120997,0.23596772125352206,0.629999203244058
2017-09-25,0.7024840839871093,0.9753431334790705,0.0,-0.27285904949196127
2017-09-26,0.35949115121975517,0.8169739072718367,0.0,-0.45748275605208155
2017-09-27,0.29359184426449336,0.8525474212459705,0.0,-0.5589555769814771
2017-09-28,0.8093611554785136,0.9379652314338942,0.0,-0.1286040759553806
2017-09-29,0.8101133946791808,0.08510348611978535,0.10478311920103389,0.7250099085593954
2017-09-30,0.8670723185801037,0.38559759251333336,0.0,0.48147472606677033
2017-10-01,0.9132405525564713,0.07103488904400213,0.015724558399526578,0.8422056635124692
2017-10-02,0.5113423988609378,0.21079310155002862,0.2778644995890336,0.3005492973109092
2017-10-03,0.5015162946871996,0.22936577703767236,0.26911792827512804,0.27215051764952725
2017-10-04,0.7982951789667752,0.4691072110475787,0.0,0.32918796791919647
2017-10-05,0.6499639307777652,0.2685621674536426,0.08147390176859226,0.38140176332412257
2017-10-06,0.7019668772577033,0.10097810681776109,0.19705501592453556,0.6009887704399423
2017-10-07,0.795792669436101,0.1674910890941077,0.036716241469791244,0.6283015803419933
2017-10-08,0.8900053418175663,0.14727556355209093,0.0,0.7427297782654754
2017-10-09,0.3379951568515358,0.9730767979122983,0.0,-0.6350816410607625
2017-10-10,0.375582952639944,0.7592925069184736,0.0,-0.3837095542785296
2017-10-11,0.093981939840869,0.967761465269562,0.0,-0.873779525428693
2017-10-12,0.578280140996174,0.43974048650790853,0.0,0.13853965448826544
2017-10-13,0.035942273796742086,0.2783684816626566,0.6856892445406013,-0.2424262078659145
2017-10-14,0.46559801813246016,0.7982931972091867,0.0,-0.3326951790767265
2017-10-15,0.5426446347075766,0.3262539180411468,0.1311014472512766,0.21639071666642984
2017-10-16,0.2865412521282844,0.2993833737053483,0.4140753741663673,-0.01284212157706388
2017-10-17,0.5908332605690108,0.2325059922078312,0.17666074722315805,0.35832726836117956
2017-10-18,0.03050024993904943,0.12967897822423535,0.8398207718367152,-0.09917872828518592
2017-10-19,0.03734818874921442,0.25646306101676597,0.7061887502340196,-0.21911487226755155
2017-10-20,0.8226005606596583,0.3553197484738877,0.0,0.46728081218577056
2017-10-21,0.3601906414112629,0.6739942081457304,0.0,-0.3138035667344675
2017-10-22,0.12706051265188478,0.06256484221945158,0.8103746451286636,0.0644956704324332
2017-10-23,0.5222432600548044,0.21050693966534295,0.2672498002798527,0.3117363203894614
2017-10-24,0.7699935530986108,0.8090236402916764,0.0,-0.039030087193065555
2017-10-25,0.21582102749684318,0.14692192358377076,0.6372570489193861,0.06889910391307241
2017-10-26,0.6228904758190003,0.34264514652252154,0.03446437765847821,0.2802453292964787
2017-10-27,0.085347464993768,0.8646589218581401,0.04999361314809192,-0.7793114568643721
2017-10-28,0.0516817211686077,0.15492531114344266,0.7933929676879496,-0.10324358997483496
2017-10-29,0.531354631568148,0.0827368356181899,0.3859085328136621,0.4486177959499581
2017-10-30,0.5406351216101065,0.48453799508001083,0.0,0.05609712653009569
2017-10-31,0.6374299014982066,0.3024195112785364,0.06015058722325706,0.33501039021967016
2017-11-01,0.7260913337226615,0.5634083644838541,0.0,0.16268296923880743
2017-11-02,0.9758520794625346,0.8038048904834751,0.0,0.17204718897905946
2017-11-03,0.5163003483011953,0.13714848815274316,0.3465511635460615,0.37915186014845215
2017-11-04,0.32295647294124596,0.580699084554285,0.09634444250446905,-0.257742611613039
2017-11-05,0.7951861947687037,0.5055087603898639,0.0,0.28967743437883975
2017-11-06,0.2708322512620742,0.14407878601319957,0.5850889627247262,0.12675346524887465
2017-11-07,0.4389714207056361,0.6239984855289824,0.0,-0.1850270648233463
2017-11-08,0.07845638134226596,0.27364041786077165,0.6479032007969624,-0.1951840365185057
2017-11-09,0.02535074341545751,0.4878343185440125,0.48681493804053,-0.462483575128555
2017-11-10,0.9626484146779251,0.08227232427706188,0.0,0.8803760904008632
2017-11-11,0.8359801205122058,0.45958405721362305,0.0,0.3763960632985828
2017-11-12,0.695974206093698,0.3064634680428203,0.0,0.38951073805087766
2017-11-13,0.4089529444142699,0.8223812111853543,0.0,-0.41342826677108446
2017-11-14,0.17329432007084578,0.05697872699736828,0.769726952931786,0.1163155930734775
2017-11-15,0.15643704267108605,0.41860727491832994,0.424955682410584,-0.2621702322472439
2017-11-16,0.25024289816459533,0.458431424131438,0.29132567770396667,-0.20818852596684267
2017-11-17,0.5492266647061205,0.7250060762991187,0.0,-0.17577941159299826
2017-11-18,0.7145959227000623,0.574287575090211,0.0,0.14030834760985134
2017-11-19,0.6601973767177313,0.667212337194181,0.0,-0.007014960476449783
2017-11-20,0.27993389694594284,0.7770492856517561,0.0,-0.4971153887058133
2017-11-21,0.9548652806631941,0.8622029736581888,0.0,0.09266230700500533
2017-11-22,0.7378969166957685,0.3138754967224705,0.0,0.424021419973298
2017-11-23,0.5543540525114007,0.538022705363903,0.0,0.016331347147497732
2017-11-24,0.6117207462343522,0.8401080784391999,0.0,-0.22838733220484764
2017-11-25,0.4196000624277899,0.9894511309650564,0.0,-0.5698510685372665
2017-11-26,0.24773098950115746,0.8895193110437631,0.0,-0.6417883215426057
2017-11-27,0.3559726786512616,0.3714672626243768,0.2725600587243616,-0.015494583973115206
2017-11-28,0.7578461104643691,0.19516651721865041,0.04698737231698047,0.5626795932457187
2017-11-29,0.014393488629755868,0.4893925374065887,0.4962139739636554,-0.47499904877683286
2017-11-30,0.11607264050691624,0.7416414518360422,0.14228590765704152,-0.625568811329126
2017-12-01,0.04600264202175275,0.4925690707532976,0.46142828722494966,-0.44656642873154484
2017-12-02,0.040728802318970136,0.4831808633136685,0.47609033436736137,-0.44245206099469836
2017-12-03,0.8554605840110072,0.8382304210818006,0.0,0.01723016292920665
2017-12-04,0.7036578593800237,0.36140377906718635,0.0,0.3422540803128373
2017-12-05,0.4741738290873252,0.8597946748116456,0.0,-0.3856208457243204
2017-12-06,0.09783416065100148,0.40680480095172356,0.49536103839727497,-0.3089706403007221
2017-12-07,0.49161587511683236,0.3282331056783394,0.18015101920482823,0.16338276943849295
2017-12-08,0.4734717707805657,0.453989911199699,0.07253831801973532,0.01948185958086668
